sale_id,sale_date,quantity,discount_pct,revenue,product_name,category,unit_cost,unit_price,store_name,region_name,customer_name,signup_date
14461,2023-02-23,1,0.0,191.56,Cookware Set,Home & Kitchen,93.45,191.56,Store #018,West,Amanda Montgomery,2025-09-20
14462,2024-05-26,1,0.15,12.56,Bluetooth Speaker,Electronics,8.34,14.78,Store #016,Southeast,Tina Shannon,2024-09-07
14463,2023-05-18,1,0.0,14.86,Running Shoes,Apparel,6.92,14.86,Store #003,Midwest,Craig Gonzalez,2024-03-25
14464,2024-04-04,2,0.1,316.87,Hair Dryer,Beauty,110.45,176.04,Store #011,Southwest,Jennifer Martin,2025-03-27
14465,2023-10-27,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #002,West,Rebecca Estrada,2024-10-02
14466,2023-09-04,1,0.0,11.04,Blender,Home & Kitchen,7.32,11.04,Store #007,Midwest,Anthony Wilcox,2025-12-06
14467,2023-02-06,3,0.1,267.62,Face Moisturizer,Beauty,66.65,99.12,Store #012,Midwest,Stephanie Davis,2026-05-31
14468,2023-03-16,1,0.0,195.36,Bike Helmet,Sports,90.08,195.36,Store #001,Southwest,Olivia Yang,2023-12-06
14469,2024-11-20,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #020,Southwest,Jennifer Orr,2026-01-21
14470,2024-05-19,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #005,West,Brittany Rivera,2023-10-18
14471,2024-04-18,1,0.2,161.94,Water Bottle,Sports,113.36,202.43,Store #005,West,Kimberly Morris,2024-08-30
14472,2023-10-11,1,0.0,122.39,Wireless Earbuds,Electronics,93.69,122.39,Store #006,Southeast,Christian Washington,2024-02-26
14473,2023-12-03,3,0.0,452.19,Denim Jeans,Apparel,72.68,150.73,Store #014,Southeast,Brooke Ruiz,2023-11-19
14474,2024-11-13,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #019,Northeast,Cody Nunez,2024-07-05
14475,2023-08-01,2,0.0,231.96,Shampoo,Beauty,87.32,115.98,Store #019,Northeast,Jennifer Martin,2025-03-27
14476,2024-05-12,1,0.1,44.81,Coffee Maker,Home & Kitchen,30.14,49.79,Store #014,Southeast,Derek Kelly,2024-01-20
14477,2024-12-27,1,0.0,76.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #019,Northeast,Andrew Buchanan,2025-03-23
14478,2023-11-23,2,0.0,383.12,Cookware Set,Home & Kitchen,93.45,191.56,Store #008,Midwest,Stephanie Brown,2024-02-02
14479,2024-11-18,1,0.1,198.6,USB-C Hub,Electronics,146.19,220.67,Store #006,Southeast,Patrick Cook,2025-12-05
14480,2024-06-07,2,0.2,475.86,Dumbbell Set,Sports,144.37,297.41,Store #019,Northeast,Joseph Chen,2024-05-12
14481,2024-01-26,1,0.0,191.56,Cookware Set,Home & Kitchen,93.45,191.56,Store #007,Midwest,Ethan Rodriguez,2024-10-04
14482,2024-11-17,2,0.0,99.58,Coffee Maker,Home & Kitchen,30.14,49.79,Store #015,Southwest,Jill Harrison,2024-07-29
14483,2024-10-28,1,0.0,202.43,Water Bottle,Sports,113.36,202.43,Store #014,Southeast,Andrew Sweeney,2024-10-28
14484,2023-01-22,3,0.0,528.12,Hair Dryer,Beauty,110.45,176.04,Store #016,Southeast,Jason Mann,2025-06-05
14485,2023-02-10,2,0.1,208.76,Shampoo,Beauty,87.32,115.98,Store #009,Midwest,Julie Johnson,2025-08-20
14486,2024-10-28,2,0.0,99.58,Coffee Maker,Home & Kitchen,30.14,49.79,Store #008,Midwest,Heather Hammond,2024-07-02
14487,2024-04-12,1,0.1,129.63,Resistance Bands,Sports,93.02,144.03,Store #008,Midwest,Andrew Diaz,2025-01-22
14488,2024-06-17,1,0.0,122.39,Wireless Earbuds,Electronics,93.69,122.39,Store #020,Southwest,Jade Brandt,2024-01-18
14489,2024-01-12,1,0.1,13.3,Bluetooth Speaker,Electronics,8.34,14.78,Store #019,Northeast,Travis Wilson,2024-08-11
14490,2023-03-14,1,0.2,161.94,Water Bottle,Sports,113.36,202.43,Store #003,Midwest,Andrea Forbes,2024-05-25
14491,2024-03-12,1,0.0,155.14,Yoga Mat,Sports,87.71,155.14,Store #019,Northeast,Heather Donovan,2025-05-18
14492,2023-07-11,1,0.2,39.83,Coffee Maker,Home & Kitchen,30.14,49.79,Store #003,Midwest,Mrs. Paula Newton,2025-01-13
14493,2023-07-15,2,0.0,67.36,Smartwatch,Electronics,18.14,33.68,Store #011,Southwest,Mark Trujillo,2025-11-12
14494,2023-11-16,2,0.0,285.5,Winter Jacket,Apparel,86.68,142.75,Store #002,West,Robert Woods,2024-08-07
14495,2023-01-08,1,0.0,76.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #016,Southeast,Stephanie Davis,2026-05-31
14496,2024-11-16,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #012,Midwest,Laura Le,2023-10-30
14497,2024-07-25,1,0.2,120.58,Denim Jeans,Apparel,72.68,150.73,Store #018,West,Jennifer Mccullough,2025-07-29
14498,2023-11-01,1,0.0,14.86,Running Shoes,Apparel,6.92,14.86,Store #019,Northeast,Anna Kelly MD,2024-05-21
14499,2024-09-18,1,0.0,195.36,Bike Helmet,Sports,90.08,195.36,Store #013,West,Rachael Mcgee,2025-10-31
14500,2023-12-21,1,0.15,166.06,Bike Helmet,Sports,90.08,195.36,Store #017,Southwest,Erik Kaufman,2026-04-30
14501,2024-12-22,1,0.0,122.39,Wireless Earbuds,Electronics,93.69,122.39,Store #005,West,John Hernandez Jr.,2023-10-11
14502,2023-03-14,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #008,Midwest,Christopher Barajas,2026-05-21
14503,2023-01-12,1,0.0,76.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #011,Southwest,Vanessa Bell,2023-08-13
14504,2024-08-15,1,0.0,76.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #012,Midwest,Donna King,2026-01-13
14505,2024-09-17,1,0.0,84.52,Laptop Stand,Electronics,62.98,84.52,Store #009,Midwest,Andrew Buchanan,2025-03-23
14506,2023-10-14,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #012,Midwest,Andrea Delgado,2026-01-25
14507,2023-06-25,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #006,Southeast,Bradley Baldwin,2026-03-14
14508,2024-01-15,1,0.15,28.63,Smartwatch,Electronics,18.14,33.68,Store #019,Northeast,John Thomas,2025-11-21
14509,2023-12-27,1,0.0,84.52,Laptop Stand,Electronics,62.98,84.52,Store #007,Midwest,Shawn Rose,2024-12-02
14510,2023-02-05,1,0.0,49.79,Coffee Maker,Home & Kitchen,30.14,49.79,Store #011,Southwest,Matthew Foster,2024-02-28
14511,2023-03-10,2,0.0,153.0,Air Fryer,Home & Kitchen,39.95,76.5,Store #012,Midwest,Amy Reynolds,2024-08-15
14512,2023-04-09,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #019,Northeast,Donald Pratt,2025-03-13
14513,2023-08-02,1,0.15,28.63,Smartwatch,Electronics,18.14,33.68,Store #012,Midwest,James Anderson,2025-02-27
14514,2024-12-21,2,0.0,310.28,Yoga Mat,Sports,87.71,155.14,Store #004,West,Monica Carter,2024-07-26
14515,2024-09-02,1,0.0,115.98,Shampoo,Beauty,87.32,115.98,Store #014,Southeast,Karen Anderson,2025-05-17
14516,2023-11-22,2,0.0,433.46,Perfume,Beauty,127.13,216.73,Store #008,Midwest,Brian Cole,2023-09-06
14517,2024-03-15,1,0.0,195.36,Bike Helmet,Sports,90.08,195.36,Store #008,Midwest,Michael Cohen,2024-05-01
14518,2023-12-31,2,0.0,198.24,Face Moisturizer,Beauty,66.65,99.12,Store #001,Southwest,Billy Cross,2024-04-03
14519,2023-12-10,1,0.0,144.03,Resistance Bands,Sports,93.02,144.03,Store #009,Midwest,Janet Suarez,2024-12-04
14520,2024-05-18,1,0.0,144.03,Resistance Bands,Sports,93.02,144.03,Store #008,Midwest,Karen Anderson,2025-05-17
14521,2023-05-26,1,0.0,49.79,Coffee Maker,Home & Kitchen,30.14,49.79,Store #005,West,Kenneth Guzman,2026-04-09
14522,2023-09-25,1,0.1,13.3,Bluetooth Speaker,Electronics,8.34,14.78,Store #005,West,Julie Vasquez,2025-09-27
14523,2024-12-19,1,0.0,84.52,Laptop Stand,Electronics,62.98,84.52,Store #017,Southwest,Tiffany Reed,2026-01-27
14524,2024-04-22,1,0.0,11.04,Blender,Home & Kitchen,7.32,11.04,Store #002,West,Lisa Flowers,2026-01-06
14525,2023-07-23,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #006,Southeast,Jesse Fields,2023-12-18
14526,2024-10-10,1,0.0,176.04,Hair Dryer,Beauty,110.45,176.04,Store #018,West,Patricia Brown,2025-06-19
14527,2023-05-24,2,0.0,310.28,Yoga Mat,Sports,87.71,155.14,Store #017,Southwest,Christopher Whitehead,2025-08-17
14528,2024-03-27,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #003,Midwest,Jacob Summers,2024-03-21
14529,2024-06-22,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #020,Southwest,Nicole Boyd,2023-12-25
14530,2024-08-06,2,0.0,124.42,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #008,Midwest,Heather Hammond,2024-07-02
14531,2023-11-11,1,0.0,49.79,Coffee Maker,Home & Kitchen,30.14,49.79,Store #011,Southwest,Jason Cameron,2024-10-10
14532,2023-05-23,2,0.2,79.66,Coffee Maker,Home & Kitchen,30.14,49.79,Store #004,West,Veronica Guzman,2026-03-16
14533,2023-06-15,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #015,Southwest,Elizabeth Moore,2025-07-04
14534,2023-11-21,1,0.0,297.41,Dumbbell Set,Sports,144.37,297.41,Store #014,Southeast,Penny Conner,2024-01-21
14535,2024-05-24,1,0.1,9.94,Blender,Home & Kitchen,7.32,11.04,Store #007,Midwest,Veronica Guzman,2026-03-16
14536,2023-03-31,2,0.0,231.96,Shampoo,Beauty,87.32,115.98,Store #010,West,Mary Mendoza,2024-09-30
14537,2023-07-30,1,0.0,144.03,Resistance Bands,Sports,93.02,144.03,Store #008,Midwest,Justin Ballard,2024-09-09
14538,2023-01-17,1,0.0,191.56,Cookware Set,Home & Kitchen,93.45,191.56,Store #018,West,Kylie Powell MD,2025-06-03
14539,2024-02-17,1,0.0,176.04,Hair Dryer,Beauty,110.45,176.04,Store #006,Southeast,Michael Tanner,2026-05-10
14540,2023-09-04,2,0.0,153.0,Air Fryer,Home & Kitchen,39.95,76.5,Store #002,West,Robert Zhang,2024-08-16
14541,2024-03-18,1,0.0,297.41,Dumbbell Set,Sports,144.37,297.41,Store #011,Southwest,Julia Harrison,2026-06-28
14542,2024-08-18,1,0.0,155.14,Yoga Mat,Sports,87.71,155.14,Store #009,Midwest,Jessica Wilson,2024-12-14
14543,2023-01-27,2,0.0,433.46,Perfume,Beauty,127.13,216.73,Store #001,Southwest,Travis Wilson,2024-08-11
14544,2024-06-29,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #004,West,Kenneth Perez,2023-12-19
14545,2023-01-20,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #008,Midwest,April Lowe,2025-07-24
14546,2024-03-03,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #010,West,Lisa Montgomery,2025-06-20
14547,2024-01-17,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #003,Midwest,Daniel Walters,2025-05-19
14548,2023-02-08,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #002,West,Bobby Welch,2025-11-22
14549,2023-03-11,1,0.0,176.75,Hoodie,Apparel,103.64,176.75,Store #017,Southwest,Daniel English,2024-02-18
14550,2023-11-09,2,0.0,264.2,Cotton T-Shirt,Apparel,60.46,132.1,Store #001,Southwest,Walter Rice,2026-01-15
14551,2023-03-31,2,0.0,22.08,Blender,Home & Kitchen,7.32,11.04,Store #015,Southwest,Anthony Wood,2023-08-26
14552,2023-05-18,2,0.0,353.5,Hoodie,Apparel,103.64,176.75,Store #017,Southwest,Jennifer Obrien,2024-12-30
14553,2024-03-08,1,0.1,68.85,Air Fryer,Home & Kitchen,39.95,76.5,Store #003,Midwest,Cody Rodriguez,2026-04-13
14554,2024-10-11,1,0.0,122.39,Wireless Earbuds,Electronics,93.69,122.39,Store #018,West,David Oliver,2024-09-28
14555,2024-06-29,1,0.0,195.36,Bike Helmet,Sports,90.08,195.36,Store #015,Southwest,Bradley Thomas,2023-12-19
14556,2024-10-09,1,0.0,176.04,Hair Dryer,Beauty,110.45,176.04,Store #007,Midwest,Christine Morales,2025-12-27
14557,2023-03-07,2,0.0,353.5,Hoodie,Apparel,103.64,176.75,Store #010,West,Donald Larsen,2025-04-13
14558,2024-09-13,2,0.1,152.14,Laptop Stand,Electronics,62.98,84.52,Store #019,Northeast,Sean Jackson,2025-06-17
14559,2023-01-12,2,0.0,390.72,Bike Helmet,Sports,90.08,195.36,Store #007,Midwest,Gregg Ramos,2024-12-14
14560,2023-05-12,1,0.0,62.21,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #001,Southwest,Paula Hardy,2026-06-06
14561,2023-07-12,2,0.0,352.08,Hair Dryer,Beauty,110.45,176.04,Store #010,West,Gregg Ramos,2024-12-14
14562,2024-05-22,1,0.0,195.36,Bike Helmet,Sports,90.08,195.36,Store #009,Midwest,Judy French,2023-08-10
14563,2023-07-29,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #010,West,Karen Gomez,2025-05-19
14564,2023-05-13,1,0.0,49.79,Coffee Maker,Home & Kitchen,30.14,49.79,Store #004,West,Timothy Brown,2024-06-20
14565,2024-02-26,2,0.1,256.95,Winter Jacket,Apparel,86.68,142.75,Store #012,Midwest,Janet Suarez,2024-12-04
14566,2023-02-16,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #001,Southwest,Amy Reynolds,2024-08-15
14567,2024-02-09,1,0.1,76.07,Laptop Stand,Electronics,62.98,84.52,Store #001,Southwest,Janet Suarez,2024-12-04
14568,2023-01-13,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #010,West,James Anderson,2025-02-27
14569,2023-07-24,1,0.0,115.98,Shampoo,Beauty,87.32,115.98,Store #004,West,Travis Wilson,2024-08-11
14570,2023-12-24,2,0.15,226.02,Lipstick Set,Beauty,62.3,132.95,Store #015,Southwest,Christopher Castillo Jr.,2024-04-24
14571,2023-11-24,1,0.1,110.15,Wireless Earbuds,Electronics,93.69,122.39,Store #016,Southeast,Rachel Moody,2024-08-08
14572,2023-05-31,1,0.15,187.57,USB-C Hub,Electronics,146.19,220.67,Store #005,West,Robert Rodriguez,2023-09-17
14573,2023-08-26,1,0.0,144.03,Resistance Bands,Sports,93.02,144.03,Store #020,Southwest,Amanda Duarte,2025-05-17
14574,2024-01-01,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #014,Southeast,Patrick Jordan,2025-09-15
14575,2024-12-10,1,0.1,13.3,Bluetooth Speaker,Electronics,8.34,14.78,Store #003,Midwest,Donald Wallace,2026-04-19
14576,2024-01-22,2,0.0,264.2,Cotton T-Shirt,Apparel,60.46,132.1,Store #003,Midwest,Lisa Flowers,2026-01-06
14577,2024-06-19,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #020,Southwest,Ernest Lee,2026-03-07
14578,2024-07-26,1,0.0,202.43,Water Bottle,Sports,113.36,202.43,Store #019,Northeast,Morgan Barnes,2025-07-10
14579,2024-05-23,2,0.0,404.86,Water Bottle,Sports,113.36,202.43,Store #018,West,Erica Moreno,2025-07-22
14580,2024-04-09,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #016,Southeast,Courtney Perkins,2025-07-15
14581,2024-05-02,1,0.15,121.34,Winter Jacket,Apparel,86.68,142.75,Store #015,Southwest,John Adams,2023-08-24
14582,2024-01-15,2,0.0,383.12,Cookware Set,Home & Kitchen,93.45,191.56,Store #003,Midwest,Veronica Powell,2024-06-11
14583,2024-05-27,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #016,Southeast,Amanda Smith,2025-05-01
14584,2024-11-26,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #007,Midwest,Mary Mendoza,2024-09-30
14585,2024-07-03,2,0.0,404.86,Water Bottle,Sports,113.36,202.43,Store #003,Midwest,Harry Hernandez,2025-06-01
14586,2024-08-10,2,0.0,22.08,Blender,Home & Kitchen,7.32,11.04,Store #008,Midwest,Adrian Hansen,2026-04-19
14587,2024-04-12,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #006,Southeast,Audrey Roach,2026-05-26
14588,2023-10-12,1,0.0,176.75,Hoodie,Apparel,103.64,176.75,Store #017,Southwest,Christina Kelley,2024-11-02
14589,2023-08-19,2,0.0,99.58,Coffee Maker,Home & Kitchen,30.14,49.79,Store #002,West,Jamie Long,2026-02-14
14590,2024-01-05,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #004,West,Dustin Beard,2025-02-08
14591,2023-09-16,2,0.0,124.42,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #011,Southwest,Whitney Castillo,2024-02-28
14592,2024-05-28,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #014,Southeast,Joseph Conley,2023-08-24
14593,2024-06-06,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #003,Midwest,Calvin Sparks,2024-05-26
14594,2024-04-12,1,0.0,297.41,Dumbbell Set,Sports,144.37,297.41,Store #008,Midwest,Paula Hardy,2026-06-06
14595,2023-04-27,1,0.1,267.67,Dumbbell Set,Sports,144.37,297.41,Store #018,West,Stephanie Brown,2024-02-02
14596,2024-12-19,2,0.0,441.34,USB-C Hub,Electronics,146.19,220.67,Store #013,West,Julie Walker,2026-05-27
14597,2023-11-16,2,0.0,404.86,Water Bottle,Sports,113.36,202.43,Store #002,West,Damon Smith,2025-01-24
14598,2024-10-03,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #004,West,Christina Young,2024-06-29
14599,2024-05-11,1,0.0,144.03,Resistance Bands,Sports,93.02,144.03,Store #011,Southwest,Briana Kim,2024-06-23
14600,2023-12-06,1,0.15,131.87,Yoga Mat,Sports,87.71,155.14,Store #019,Northeast,Richard Coffey,2026-06-14
14601,2024-07-06,1,0.0,49.79,Coffee Maker,Home & Kitchen,30.14,49.79,Store #011,Southwest,Amanda Krueger,2023-08-07
14602,2024-11-05,1,0.0,155.14,Yoga Mat,Sports,87.71,155.14,Store #002,West,David Solis,2023-10-02
14603,2023-10-13,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #010,West,Nicole Sellers,2025-01-27
14604,2023-07-15,2,0.1,259.25,Resistance Bands,Sports,93.02,144.03,Store #008,Midwest,Katelyn Davis,2025-01-28
14605,2023-07-07,2,0.0,29.72,Running Shoes,Apparel,6.92,14.86,Store #015,Southwest,Christopher Whitehead,2025-08-17
14606,2024-11-21,1,0.0,195.36,Bike Helmet,Sports,90.08,195.36,Store #009,Midwest,Julie Graham,2024-08-31
14607,2024-02-25,1,0.0,176.75,Hoodie,Apparel,103.64,176.75,Store #008,Midwest,Andrew Sweeney,2024-10-28
14608,2023-11-18,1,0.0,202.43,Water Bottle,Sports,113.36,202.43,Store #015,Southwest,Derek Carey,2025-08-22
14609,2023-05-24,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #002,West,Patty White MD,2026-03-08
14610,2024-04-24,1,0.0,84.52,Laptop Stand,Electronics,62.98,84.52,Store #003,Midwest,John Hernandez Jr.,2023-10-11
14611,2023-12-18,1,0.0,62.21,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #009,Midwest,Evan Lewis,2023-12-02
14612,2023-02-26,2,0.0,285.5,Winter Jacket,Apparel,86.68,142.75,Store #012,Midwest,Robert Huber,2025-09-17
14613,2024-11-29,1,0.0,195.36,Bike Helmet,Sports,90.08,195.36,Store #011,Southwest,Patrick Jordan,2025-09-15
14614,2023-08-13,3,0.0,528.12,Hair Dryer,Beauty,110.45,176.04,Store #011,Southwest,Cody Webb,2025-09-30
14615,2023-10-17,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #002,West,Elizabeth Edwards,2024-03-03
14616,2024-06-12,1,0.1,118.89,Cotton T-Shirt,Apparel,60.46,132.1,Store #019,Northeast,Daniel Walters,2025-05-19
14617,2024-02-28,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #015,Southwest,Mary Harvey,2025-05-27
14618,2024-12-16,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #017,Southwest,Regina Moore,2024-12-03
14619,2024-08-24,1,0.0,49.79,Coffee Maker,Home & Kitchen,30.14,49.79,Store #006,Southeast,Tommy Olsen,2025-06-09
14620,2023-05-19,1,0.0,62.21,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #004,West,Katrina Medina,2025-11-11
14621,2023-02-02,2,0.0,390.72,Bike Helmet,Sports,90.08,195.36,Store #002,West,Sean Thompson,2024-11-11
14622,2023-05-24,4,0.15,394.33,Shampoo,Beauty,87.32,115.98,Store #001,Southwest,Sandra Roberts,2026-04-30
14623,2023-10-11,1,0.0,62.21,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #001,Southwest,John Hernandez Jr.,2023-10-11
14624,2024-09-25,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #010,West,Louis Carpenter,2023-11-16
14625,2023-03-11,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #004,West,Julia Harrison,2026-06-28
14626,2023-06-27,1,0.0,144.03,Resistance Bands,Sports,93.02,144.03,Store #010,West,Kristin Kramer,2024-06-01
14627,2023-04-19,1,0.1,119.65,Lipstick Set,Beauty,62.3,132.95,Store #015,Southwest,Kendra Campbell,2026-02-10
14628,2024-11-15,1,0.0,202.43,Water Bottle,Sports,113.36,202.43,Store #001,Southwest,Ernest Lee,2026-03-07
14629,2023-10-14,1,0.0,14.86,Running Shoes,Apparel,6.92,14.86,Store #004,West,Billy Cross,2024-04-03
14630,2023-01-24,2,0.0,404.86,Water Bottle,Sports,113.36,202.43,Store #010,West,Andrew Buchanan,2025-03-23
14631,2024-03-13,2,0.0,352.08,Hair Dryer,Beauty,110.45,176.04,Store #014,Southeast,Donna Garza,2025-04-16
14632,2023-03-25,4,0.0,463.92,Shampoo,Beauty,87.32,115.98,Store #017,Southwest,Julie Vasquez,2025-09-27
14633,2023-09-21,1,0.1,128.48,Winter Jacket,Apparel,86.68,142.75,Store #009,Midwest,Ethan Perez,2024-03-15
14634,2024-03-19,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #005,West,Kevin Johnson,2023-12-29
14635,2023-10-27,1,0.0,115.98,Shampoo,Beauty,87.32,115.98,Store #010,West,Vincent Chang,2024-01-05
14636,2024-05-24,1,0.0,202.43,Water Bottle,Sports,113.36,202.43,Store #002,West,Sheila Anderson,2024-05-20
14637,2023-09-22,2,0.0,29.56,Bluetooth Speaker,Electronics,8.34,14.78,Store #019,Northeast,Lisa Montgomery,2025-06-20
14638,2024-02-29,1,0.0,84.52,Laptop Stand,Electronics,62.98,84.52,Store #016,Southeast,Rebecca Sutton,2025-08-30
14639,2023-04-28,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #001,Southwest,Christopher Liu,2025-05-23
14640,2024-05-29,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #015,Southwest,Mr. James Robbins DDS,2025-07-01
14641,2023-01-15,4,0.0,463.92,Shampoo,Beauty,87.32,115.98,Store #008,Midwest,Michelle Cook,2023-09-20
14642,2023-06-10,1,0.0,122.39,Wireless Earbuds,Electronics,93.69,122.39,Store #011,Southwest,Amanda Smith,2025-05-01
14643,2023-02-18,2,0.0,404.86,Water Bottle,Sports,113.36,202.43,Store #010,West,Edward Taylor,2025-01-05
14644,2023-10-28,1,0.1,198.6,USB-C Hub,Electronics,146.19,220.67,Store #008,Midwest,Tiffany Reed,2026-01-27
14645,2023-01-30,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #015,Southwest,Penny Conner,2024-01-21
14646,2023-05-18,2,0.0,264.2,Cotton T-Shirt,Apparel,60.46,132.1,Store #010,West,Stephanie Underwood,2025-10-07
14647,2024-01-21,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #014,Southeast,Dale Logan,2023-09-30
14648,2024-06-26,2,0.0,404.86,Water Bottle,Sports,113.36,202.43,Store #019,Northeast,Adrian Hansen,2026-04-19
14649,2024-05-09,1,0.0,176.04,Hair Dryer,Beauty,110.45,176.04,Store #009,Midwest,Nicole Sellers,2025-01-27
14650,2024-11-07,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #002,West,Angela Mitchell,2024-01-07
14651,2023-08-22,1,0.15,12.56,Bluetooth Speaker,Electronics,8.34,14.78,Store #017,Southwest,Nicholas Stark,2025-06-04
14652,2024-04-20,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #015,Southwest,Donna Johnson,2026-05-12
14653,2024-09-01,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #017,Southwest,John Perkins,2026-01-21
14654,2024-08-27,1,0.0,11.04,Blender,Home & Kitchen,7.32,11.04,Store #019,Northeast,Christopher Ponce,2024-12-22
14655,2023-09-25,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #013,West,Stephanie Underwood,2025-10-07
14656,2024-08-10,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #006,Southeast,Brittany Rivera,2023-10-18
14657,2024-04-23,1,0.1,119.65,Lipstick Set,Beauty,62.3,132.95,Store #001,Southwest,Jeffrey Williams,2023-11-28
14658,2024-06-24,2,0.0,231.96,Shampoo,Beauty,87.32,115.98,Store #004,West,Justin Ballard,2024-09-09
14659,2024-11-03,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #017,Southwest,Roberto Wheeler,2025-03-12
14660,2023-10-23,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #008,Midwest,Mr. Chris Cole,2024-02-18
14661,2023-09-11,1,0.2,176.54,USB-C Hub,Electronics,146.19,220.67,Store #003,Midwest,Samuel Cox,2025-10-10
14662,2023-09-28,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #012,Midwest,Olivia Yang,2023-12-06
14663,2024-01-24,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #012,Midwest,Carl Taylor,2024-05-10
14664,2024-06-06,1,0.1,13.3,Bluetooth Speaker,Electronics,8.34,14.78,Store #004,West,Brandon Jones,2025-06-19
14665,2024-04-19,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #012,Midwest,Tonya White,2023-12-02
14666,2023-03-24,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #016,Southeast,Christopher Wilcox,2025-05-15
14667,2023-01-23,1,0.0,49.79,Coffee Maker,Home & Kitchen,30.14,49.79,Store #008,Midwest,James Martin,2024-06-10
14668,2023-09-05,2,0.0,231.96,Shampoo,Beauty,87.32,115.98,Store #015,Southwest,James Martin,2024-06-10
14669,2023-07-22,1,0.0,49.79,Coffee Maker,Home & Kitchen,30.14,49.79,Store #005,West,Whitney Torres,2024-05-12
14670,2024-01-26,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #016,Southeast,John Barnett,2023-11-27
